user_id,products,reviews
3177775,289,8
3858934,71,2
4511510,11,1
5098105,2,1
5211118,69,1
5319680,602,30
5343067,476,3
5369915,299,2
5391828,35,3
5443950,43,3
5498098,98,1
5502506,82,1
5577296,93,1
5729306,19,3
6014752,16,1
6176252,164,1
6319501,47,2
6320153,42,4
6365410,142,1
6595423,129,1
6675678,585,1
7242821,503,9
7633434,244,1
7916102,19,1
8264025,27,1
8303024,12,1
8595825,40,9
8687075,91,6
8691173,75,7
8841030,21,1
8875404,7,1
8940090,331,2
8963606,26,3
9073979,6,1
9462624,77,3
9730354,3,2
9845231,26,1
9928476,16,2
10044190,72,1
10104025,53,3
10232713,80,1
10296111,45,1
10470968,5,1
10659046,33,1
10958164,31,1
10989969,57,1
12292973,165,22
12441375,43,3
12501688,42,2
12544073,33,1
12585713,10,1
13259349,4,1
13486227,43,2
13661516,29,1
13903123,26,1
14072243,26,1
14116110,6,0
14190638,14,1
40531,522,17
47821,6,1
119185,9,1
170552,96,1
316206,84,1
370773,21,3
462813,4,1
594013,16,1
668111,31,1
764292,34,1
942776,40,2
1497746,6,2
1639099,25,1
1895807,20,1
2010043,12,1
2059389,2,0
2081751,49,8
2120546,41,1
2473601,84,4
2666697,36,1
2931499,4,1
3354163,32,1
3782270,31,2
4177017,2,0
4421389,5,1
11428679,502,1
582047,146,2
7545479,57,1
10005756,146,2
10486428,658,6
11417995,199,2
11534562,57,1
11663079,247,1
11858516,19,1
12124645,174,6
12724522,220,1
12812912,4357,99
12992129,692,2
13170413,62,1
13730099,49,1
13801502,36,2
14009825,364,2
14012852,214,1
14208203,365,8
411603,1191,4
558725,172,3
1442732,166,1
3046522,147,1
3081475,415,11
3188106,151,1
3738206,28,1
4171215,346,1
4250758,968,15
4255404,109,1
4270528,60,4
4850281,32,1
5048321,166,1
5228856,46,1
5242821,228,4
5322154,27,1
5777799,56,2
5930366,9,1
5956819,63,1
5993636,114,2
6435540,231,2
6523802,92,1
6634227,16,1
6739569,104,13
6907924,36,1
6996663,113,1
7284116,53,5
7726451,21,1
8024954,17,1
8169500,45,1
8588503,356,4
8780355,70,2
9363010,8,2
9476173,83,1
9518223,41,12
9583318,10,2
9601043,58,2
10237151,149,4
10434754,330,7
10620813,73,1
10630211,80,6
10976527,95,1
11041339,14,4
11062657,5,1
12285341,47,2
12573859,162,4
12944036,133,10
13040907,31,1
13114045,45,1
13171070,19,1
13176554,22,2
13463919,21,9
13608903,63,1
587714,149,1
612947,54,2
704323,4,2
914946,17,1
1867384,44,0
1909739,31,1
1976267,29,2
2106203,25,1
2143477,5,1
2393845,42,0
2663210,3,1
2693543,22,2
2723249,8,1
2978194,14,1
3338880,22,1
3342130,7,1
3445673,109,1
3636310,6,1
3700576,13,1
4096232,3,1
4458427,13,1
4597140,0,1
4634624,0,1
6670630,75,4
3553470,803,1
4760182,50,1
8031596,481,4
10784750,320,38
11159004,82,1
11583784,454,6
12153108,291,12
12320897,69,3
12675791,556,27
13466600,95,2
13887633,756,2
265923,28,1
1097161,69,4
1221202,190,8
2491739,73,2
2981235,65,5
3461974,193,1
4306446,63,7
4321198,163,10
4325449,32,1
4588046,44,2
5099213,30,1
5602347,168,2
5781313,9,1
5854865,95,1
6055967,20,1
6105363,20,3
6221730,54,1
6308035,46,1
6527696,151,14
6619923,160,2
6713521,929,3
6858704,129,14
6914376,21,1
7091268,192,1
7551756,245,5
7668493,70,3
7837869,129,1
8125960,108,2
8228123,132,1
8517111,17,1
9163830,98,5
9630399,47,3
9665977,119,1
9738879,7,0
9892732,21,1
9954348,12,2
9957865,65,1
10058005,11,1
10175724,133,1
10527546,114,8
10590663,61,5
12376815,76,1
12611125,5,1
12839504,154,2
12895817,15,2
13147436,19,1
13304085,24,2
13376457,77,1
13391126,26,1
13469771,17,2
13895006,24,1
14081367,69,1
92643,42,4
174645,59,3
178979,26,1
185149,20,2
523263,57,9
581768,99,4
600977,34,1
795578,21,1
961946,16,1
1049059,13,1
1203383,14,2
1244239,33,4
1304765,13,0
1328389,20,1
1523893,30,5
1585264,41,2
1622125,11,0
1759772,171,3
2747800,43,1
2904764,165,0
3184731,2,1
3243473,18,5
3401213,7,1
3560046,78,6
3709345,0,0
4220436,24,1
4622215,5,2
11727992,384,1
832643,611,28
6659147,340,17
7811182,75,1
8005832,223,1
8093094,2248,10
9189223,396,6
10567641,801,3
10902731,44,1
11482897,363,0
11548983,618,4
11826725,259,6
12216982,422,3
13041050,192,6
13083176,320,11
13881788,184,1
13984109,90,2
14153079,98,2
947613,90,1
1023898,105,1
1367493,398,1
1467090,389,1
1471267,62,1
2433921,8,1
2800977,414,2
2855519,129,3
3691546,46,1
4196930,674,12
4577047,146,50
4804768,73,1
4949245,58,3
5164415,64,1
5266864,68,1
5306406,146,40
5419547,74,1
5537609,24,2
5926473,82,2
5926948,105,2
5998788,54,1
6328619,175,23
6386417,53,5
6442831,36,1
6533303,247,2
6655174,57,1
7089895,9,2
7198662,52,1
7230283,86,1
7317636,36,1
7382228,6,1
7715749,232,13
7734649,11,3
7899965,38,1
8113674,73,1
8168561,225,7
8277970,81,5
8391913,18,1
8763325,30,1
8842571,45,4
9251270,40,2
9726666,13,1
9729105,102,3
9938768,10,1
10090787,170,4
10128396,19,1
10250467,33,1
11124462,11,1
12972118,37,1
13005321,30,4
13100522,31,8
13192522,206,1
13246566,108,2
13554873,157,13
13620547,13,1
13636185,40,2
13745711,17,1
13810217,21,2
13824006,15,2
341413,38,1
451226,25,2
556374,63,7
566944,62,2
580384,26,3
863011,18,1
890562,31,2
1137525,6,1
1404728,25,2
2074348,10,0
2075409,18,0
2201291,7,1
2253777,77,1
2392029,13,1
2625417,52,1
2720188,9,1
2739482,17,1
2837735,11,1
2856852,39,1
2863325,16,1
3156578,26,2
3187357,50,6
3297751,4,1
3303099,12,0
3346491,108,1
3450240,52,2
3514703,36,7
3540254,2,1
3719978,22,2
3852295,11,1
3862320,12,1
3905083,83,3
4236943,3,1
4333138,14,1
4603617,4,1
11587400,18,1
8029706,118,1
8452773,78,1
8921609,72,1
9416077,271,1
10317459,128,1
10368386,643,5
10776806,711,2
11102636,19,1
11138095,88,4
11231181,826,9
11374737,479,17
11377810,48,1
11393400,113,1
11436250,576,2
11531787,421,51
11626952,163,1
11816439,74,14
11940624,218,1
12042925,686,0
12115806,41,1
12139674,643,2
13859389,130,2
13860837,413,1
13963207,238,4
431863,10,1
443320,112,5
739286,73,1
1204869,176,1
1660434,27,1
1747527,27,1
3050960,22,1
3560861,52,2
3791473,343,9
4102284,119,2
4603800,58,2
4720377,47,1
4816717,21,1
4911929,43,2
5028544,118,1
5038365,96,1
5259212,136,1
5461900,53,7
5491393,139,3
5958225,153,4
6509572,72,2
6664665,119,3
6807873,168,2
6876480,99,1
6884510,530,2
6957783,100,3
7049596,162,1
7084474,96,2
7198855,28,1
7285374,113,3
7461085,32,1
7794908,50,2
7829433,40,2
7903905,78,1
7912232,98,4
7928862,65,1
7931048,69,2
8152875,20,1
8461859,13,3
8498149,137,1
8760140,67,1
8772591,84,12
8817034,16,1
9097028,78,1
9124869,33,1
9277306,147,2
9327897,51,2
9466692,25,2
9735260,90,1
9753852,56,1
9809789,32,1
10272301,8,1
10328063,25,1
10367908,41,1
10390492,140,10
10429009,81,1
10800176,26,1
12277466,16,3
12477326,9,1
12512743,2,0
12581600,6,1
13368707,454,2
13490086,71,1
13535878,0,2
13575402,10,0
13885302,0,1
14142083,14,2
14202067,0,1
14236921,139,5
33747,85,0
317021,309,1
473350,55,1
839780,5,1
961031,17,1
1107946,3,2
1524809,77,4
1904731,252,12
2283335,45,1
2407939,67,1
2543173,34,1
2598714,32,3
2644318,37,1
2702258,25,4
2729142,11,1
3389834,13,1
3457285,12,2
3547016,2,1
3603729,15,1
3929905,2,1
3946070,6,0
4657241,4,1
4778753,5,1
4845987,6,1
14043375,736,1
2026901,547,1
3268097,496,5
9536766,320,7
10216239,62,1
11251170,278,8
11325439,89,4
11474002,126,14
11715976,707,1
13641897,73,1
13954305,135,3
452837,15,1
482008,106,1
496431,100,6
3096851,75,2
3348081,83,1
4302804,146,2
4434661,49,1
4525324,1030,298
4567077,427,3
4971766,65,1
4980691,83,1
5020982,5,1
5566357,66,4
6075853,42,1
6375154,105,1
6522230,109,1
6910176,105,2
6917088,169,7
7152701,314,1
7184667,61,1
7404324,43,1
7544071,51,3
7607872,3,1
7722401,25,3
7736229,8,5
7737517,114,8
7765412,44,1
7926222,25,4
8115529,71,1
8751660,51,1
8764422,108,2
8962170,44,2
9362114,2,1
9492545,86,3
9521551,150,1
9531433,89,2
9576520,14,1
9599622,60,2
9914775,122,6
10146297,45,1
10325529,74,1
10347869,43,4
10549059,35,4
10975402,64,1
10984159,21,1
12275058,15,1
12334481,49,11
12599388,35,1
12931096,152,1
12934188,15,1
12936127,112,1
13059282,8,1
13162174,37,1
13400312,67,1
823438,14,9
1103357,115,5
1172628,114,1
1403396,15,3
1528332,6,2
1529397,17,2
1751581,71,10
1858836,23,1
2026930,9,1
2297760,50,3
2330612,14,1
2878487,4,2
2906489,117,8
3080238,14,1
3331266,87,3
3512493,20,1
3640075,18,5
3775247,17,8
3931239,30,1
12170311,152,1
999286,532,1
1547923,577,9
4800437,226,1
5120369,87,1
5159420,54,1
5790561,1389,13
7867397,530,9
11735947,154,6
11916745,118,1
11986903,58,3
12238205,99,2
12592283,32,3
13315311,124,4
13578210,90,2
1296743,22,1
2325115,309,2
3259787,149,1
3365893,88,4
3463785,26,1
4560232,50,1
4695525,121,3
5042275,52,5
5102757,167,2
5506264,55,1
5517906,283,2
5578096,75,1
5834462,19,1
5927913,28,1
6035383,142,1
6170125,26,1
6233754,41,2
6309839,45,1
6363403,156,3
6576167,139,1
6653553,154,2
7069111,171,8
7410183,50,6
7652385,98,3
7653973,45,1
7657389,121,1
7714015,127,1
7742600,146,11
7984679,316,3
8016816,63,2
8078964,24,2
8170846,170,1
8205119,117,6
8408807,35,1
8416924,110,2
8826777,31,1
8834925,70,1
9228364,79,1
9230398,28,1
9251251,5,1
9439287,128,2
9482950,188,26
9498019,151,1
9524602,134,47
9572709,39,2
10283539,399,3
10349649,56,3
10832997,37,2
10904704,13,2
10999883,102,1
11106611,4,1
11117620,318,17
11136050,8,1
11147398,109,1
11297131,22,3
12331260,30,1
12421786,48,0
12912600,38,1
12941308,0,1
13120716,128,20
13277649,71,2
13416939,56,1
14022193,36,1
214323,66,4
218198,11,1
268055,14,1
602354,129,7
673899,8,1
735545,26,1
759270,15,2
789391,31,1
940354,46,2
951835,102,1
975180,41,1
1029265,24,1
1111758,6,0
1226764,12,0
1336090,0,1
2239827,24,0
2420650,20,1
2715686,9,1
2951426,42,1
3075720,7,1
3277676,8,0
3423852,8,1
3952460,11,1
4095552,4,0
4219189,54,2
4615516,3,0
4649813,27,4
3248429,1085,2
6961885,622,1
10207118,631,1
11024442,248,1
11219466,65,18
11290583,284,3
11323436,261,2
11609602,69,1
11613062,270,1
11713066,242,3
11805655,184,1
11877856,43,1
12232591,83,4
12832539,122,1
14154611,598,17
441039,29,1
1029281,56,2
1216636,114,1
1699014,209,5
2267282,49,1
3313833,167,2
3455104,126,16
4344898,153,7
4484017,174,15
4678390,174,4
4812019,219,2
4955219,32,2
5200526,41,1
5210098,93,1
5262609,175,3
5299006,74,1
5349757,200,2
5375747,157,2
5519375,136,2
5817270,32,2
5874243,245,27
6027196,40,1
6077346,288,3
6379333,316,7
6697906,136,12
6908304,106,1
6924368,24,1
6942996,3,1
6970300,59,1
7089775,30,1
7406430,29,1
7612463,191,5
7686220,58,3
7833217,30,1
7924296,74,1
8091872,29,1
8205213,173,2
8316063,74,11
8348681,15,1
8663071,59,9
8767587,14,1
8953535,353,12
8969911,69,4
9289274,174,9
9289646,283,1
9598928,69,4
9765965,28,6
9895326,39,1
10050417,3,0
10082206,50,1
10124989,10,1
10599614,40,1
10753686,51,3
10759944,39,1
12387141,86,4
12687415,23,1
13061847,121,2
13103646,15,0
13227285,20,1
13367553,18,1
13636364,9,1
13685814,59,4
14251738,124,2
14278853,36,1
14283914,57,1
5603,14,3
276009,45,1
279477,27,6
436515,87,2
463393,2,1
741479,17,3
784144,65,1
1122304,43,1
1198996,19,1
1206210,12,1
1562223,589,6
1757898,68,2
2112024,56,2
2126475,73,13
2185758,11,2
2201042,16,1
2429901,0,1
2470652,23,1
3262683,10,2
3461506,31,0
3891454,15,1
3993971,9,0
4045467,60,1
4541227,10,2
12059540,389,2
12143004,115,2
12255530,419,2
13235646,159,1
14098699,39,1
14134180,385,25
1782682,64,1
2247089,352,1
3090887,366,2
3355836,188,1
4056187,31,1
4059790,163,1
4264277,58,1
4369205,60,7
4510927,17,0
4521566,225,2
4639547,69,1
4776427,128,1
5110958,68,2
5498659,197,8
5748793,90,1
5777116,361,67
5829508,61,1
5837659,100,2
6124709,93,1
6150093,32,2
6179669,52,1
6251476,26,1
6345544,121,1
6362103,77,1
6644595,984,130
6713402,81,3
6734485,18,1
6937250,89,1
7002099,69,1
7722541,27,1
7735981,70,3
7848097,36,1
8055552,484,7
8130204,86,7
8165681,41,1
9144096,102,1
9727144,69,2
9838131,92,21
9862949,32,1
12502477,86,1
13048094,88,2
13075113,43,3
13106853,48,7
13412244,76,1
13418827,32,2
13550740,7,0
13868320,12,1
13883201,11,1
14272869,10,1
96319,127,6
331805,45,3
938352,23,1
1036120,73,0
1161691,23,1
1332859,8,2
1668990,5,1
1737811,15,1
1829221,8,1
1837656,26,1
1892301,37,1
1937169,83,1
2028435,53,1
2170052,35,10
2595057,2,1
2779654,0,1
3005996,25,1
3097912,84,3
3379223,42,1
3571061,48,1
3834758,17,2
3852421,23,3
3875194,45,3
4111262,10,0
4658391,55,2
4746092,3,1
3317059,652,6
6003441,233,1
7113762,554,1
8060492,643,4
9183708,289,17
11315676,34,1
11370994,26,1
11452452,19,1
11612275,209,1
11909929,34,1
12165261,22,1
12503547,11,1
12972811,113,1
13399975,113,1
13416648,110,1
732647,183,19
765369,172,1
1487061,333,2
1593305,262,1
2604549,162,12
2866517,164,2
3569637,227,1
3934278,127,3
3983306,153,1
4246913,75,1
4299309,79,2
4450338,51,8
4515544,46,1
4773759,426,26
4793345,128,2
4878874,149,2
5340726,118,1
5448307,74,1
5449101,108,1
5485490,147,1
5638948,59,1
5694892,75,5
5871134,112,2
5951444,104,1
6080828,255,1
6333282,47,1
6354877,422,14
6394416,70,1
6603375,109,2
6920031,93,1
6921956,129,3
7354754,45,1
7569015,16,2
8110655,240,3
8128277,37,1
8372566,251,2
8885635,80,7
8931982,3,0
8951519,16,1
9256004,66,1
9341005,2,1
9500232,67,3
9519284,100,15
9538734,111,2
9564377,54,3
9610488,51,1
9721675,135,1
9884006,79,2
9916027,170,1
9982457,242,3
10309562,65,1
10352264,27,1
10526256,39,1
10624117,31,1
10773326,6,1
10844652,73,3
10859302,36,1
12216303,12,1
12278996,96,10
12389440,9,1
12470489,21,1
13000210,51,3
13021977,43,1
13099499,8,1
13161705,33,2
13571159,9,1
13586286,30,1
13616441,14,1
13830898,13,1
13862241,7,4
14226040,121,7
14304085,68,2
183876,146,1
298312,23,1
394717,46,1
429383,7,2
503585,36,1
844490,23,1
860824,12,1
1040341,4,1
1562656,3,1
1919236,9,1
2483419,203,1
2762765,9,1
3127492,2,0
3271793,21,2
3515010,13,1
3638607,26,5
3685043,20,0
3765418,11,1
4374077,2,1
4611588,17,0
6027967,150,2
6459283,151,1
7416888,401,2
8148746,743,2
9120698,137,4
11283062,293,1
11640226,474,1
11877624,564,3
11881061,24,1
11994755,235,3
12040577,77,1
12105414,198,1
13724973,94,18
13892777,80,2
14104751,210,1
1455717,548,1
1613796,203,6
1792095,67,1
3633266,86,3
3929272,88,3
4328189,111,2
4439460,26,0
5100487,131,1
5533608,60,1
5554964,46,2
5613719,11,0
5632154,235,1
5840171,69,3
5925119,16,1
6088159,232,4
6091587,18,1
6222373,164,20
6540686,93,3
6578424,32,1
6739073,91,1
6788982,218,9
6925162,9,1
7241859,16,1
7342055,32,4
7594677,178,2
7599504,100,1
7680001,49,1
7860224,73,7
8009293,46,1
8254002,71,3
8351927,30,1
8520133,109,4
9051032,72,1
9179715,144,2
9344258,123,1
9381076,21,1
9421608,57,3
9624763,65,2
9659814,10,1
9996112,18,1
10002600,75,7
10171129,44,7
10226233,20,1
10298122,35,4
10318591,585,8
10335483,28,1
10500090,4,1
10771417,37,2
10837322,30,1
10874389,42,1
11074816,75,1
11093013,14,1
12549576,44,1
12886950,77,1
13021318,72,1
13031702,20,1
13055384,22,1
13229999,124,2
13326900,19,2
13592369,13,1
13744730,11,1
13794511,26,1
13850772,8,2
182173,41,2
373524,12,2
468034,217,3
521433,27,1
901378,111,3
939812,46,3
973374,55,1
1070233,10,0
1373744,11,1
1754315,15,1
1915872,17,1
1986253,63,6
2286758,22,0
2351541,16,1
2725928,14,3
3265427,14,2
3333666,16,1
3585097,9,1
3601953,15,1
3675115,33,1
3834003,0,1
3900254,23,1
4004535,19,4
4199973,19,1
13877307,440,32
6974750,275,1
4421395,539,2
8083429,404,1
8424069,721,1
9719251,41,1
10410570,134,1
10715938,201,3
11198582,120,4
11637689,196,1
12134601,294,4
12141867,605,2
12165495,92,1
13629267,46,2
13640468,20,1
13803915,147,1
14131875,458,2
14280846,85,7
1912616,333,3
2365504,62,7
2558767,181,26
2821708,60,3
3154259,133,1
3611806,150,1
4266140,175,3
4414895,72,1
4602421,276,1
4693278,19,1
5018499,119,1
5149977,168,1
5285185,51,5
5306275,260,10
5596649,181,7
5605219,246,6
5808797,49,1
6192470,58,4
6241175,80,7
6721004,17,2
7234853,157,1
7367140,85,1
7719052,148,2
7762967,97,2
7784271,148,1
7870902,889,1
7949601,81,1
7988324,40,3
8050479,83,1
8163987,37,2
8225438,152,1
8925572,89,1
9346277,6,0
9364967,2,1
9658753,167,3
9728111,84,7
9734482,91,1
9741403,66,2
9785760,48,4
10001550,43,1
10100335,14,1
10405841,115,1
10427353,36,2
10552080,36,3
10721826,29,1
12215663,21,1
12418005,63,2
14158144,88,2
398445,51,1
469552,24,2
875790,46,1
1298835,2,3
1364261,17,3
1521460,9,1
1566156,9,2
1638082,25,1
1652114,0,1
1898820,63,1
2073850,3,1
2127106,111,2
2179660,6,1
2243900,17,2
2625799,15,2
2805930,33,2
2923932,15,1
3232454,67,7
3453683,53,1
3635717,4,4
4251992,6,0
4664101,13,1
5532102,653,28
5932499,345,5
6463605,54,1
8862913,16,1
9042512,131,3
9829259,731,7
10783372,271,1
11096257,286,15
11272783,327,2
11539378,368,6
11603078,218,1
11642465,36,2
11642778,70,2
11842426,98,1
12062586,60,1
12181619,171,5
12669380,303,2
13363033,74,1
13687207,226,6
1235616,453,3
1547516,29,1
1803535,54,1
2452732,32,1
2484128,49,1
3259205,469,1
3865660,99,1
3996592,120,1
4261792,179,4
4401444,125,1
4513159,932,3
4761929,101,3
4779133,47,8
4882397,252,3
5210324,63,4
5537796,184,4
5596370,72,1
5606200,149,6
5733620,141,3
6210941,98,1
6244324,56,6
6352440,62,1
6371077,126,3
6415995,59,6
6606580,17,1
6609322,127,1
6621943,123,1
6820757,90,5
6971570,316,9
7000043,113,1
7004831,91,1
7087025,59,1
7100220,44,8
7370381,7,2
7570929,53,1
7602244,77,1
7722845,30,1
7765888,6,1
7986646,28,1
8010666,115,2
8048224,211,8
8340816,41,2
8473096,129,4
8492239,86,1
8639251,117,1
8717364,48,2
8767360,49,1
8845332,43,1
8886871,128,1
9337574,285,6
9447832,21,0
9684774,76,1
9767742,53,1
9907681,163,3
10046420,39,1
10207459,50,1
10475482,117,1
10537470,47,2
10610660,52,1
10783778,160,2
10843036,26,1
10859113,25,1
11030760,18,1
11132476,0,1
12617284,634,1
13033287,24,2
13181138,96,2
13227091,45,1
13255937,20,1
13294953,32,3
13465567,56,2
14192606,28,1
125591,20,2
168057,35,1
218711,51,1
357649,54,0
482142,3,1
555272,24,8
1094806,41,2
1195148,2,1
1377314,22,2
1706433,23,1
1768993,5,1
2007378,141,20
2068554,5,1
2597186,5,1
2789140,49,3
3033021,39,0
3200629,7,1
3625404,128,1
3627885,70,2
3788651,4,1
1626200,319,6
5100264,55,2
6324908,118,1
7627296,373,12
8716417,205,3
10050799,7,1
10464077,69,1
11192910,28,1
11244131,2,1
11583249,346,2
11718112,310,2
12075040,268,2
12199887,19,1
12332953,460,1
12799892,289,1
269329,15,1
419929,195,1
729238,30,1
1443024,136,1
1446540,68,1
1627068,269,3
1992892,735,5
2395676,127,4
2695323,30,1
3639029,288,1
3872206,1037,8
3918850,112,1
4194239,81,1
4253389,226,12
4306860,94,1
4339812,52,1
4484316,131,5
5003666,32,1
5159228,16,1
5177703,117,4
5210527,25,1
5444625,181,16
5456341,152,5
5944225,29,1
6016607,84,1
6162026,18,1
6231728,56,1
6436953,460,2
6533608,225,1
6817502,278,2
6905999,21,1
6939812,18,1
7084430,218,3
7095861,21,1
7367472,494,1
7736280,84,1
7754387,78,2
8075412,32,1
8141092,92,1
8470695,154,6
8490503,16,2
8537700,85,2
8699295,29,4
9004669,121,5
9388564,80,3
9480369,6,1
9503874,100,3
9541206,167,3
9888056,35,4
9992776,28,1
10005504,64,2
10472623,39,1
10489599,63,1
10880889,11,1
10941948,34,1
11089845,156,2
12421729,47,2
12426135,49,1
12455002,18,1
12476523,69,1
12495547,19,2
12642661,6,1
13160594,25,1
13295923,72,9
13309671,22,1
13351014,125,1
13358214,370,2
13804160,67,2
13873488,60,3
14235829,45,1
25062,31,1
540810,41,3
587412,8,3
711832,20,1
1465072,32,4
1659463,58,4
1971788,32,4
2292788,125,1
2472891,8,1
2495697,25,8
3016804,14,1
3168362,11,0
3502175,24,1
3874380,0,1
4247759,36,0
4567919,3,0
4793563,25,1
4855715,2,0
13635568,100,1
5371968,48,1
5616925,128,1
8452805,66,2
8668042,468,14
9667019,124,1
10387632,149,1
10402637,14,1
11191954,284,1
11301075,152,3
11383072,326,1
11430941,34,1
11550629,347,12
11710538,26,1
11924843,85,1
12097919,276,1
12098397,26,1
13791793,9,1
49224,571,2
1155763,1570,3
1331283,170,3
3800739,80,2
3929035,128,2
3942221,132,3
4293668,245,1
4330002,189,3
4360263,42,2
4460808,51,1
4704306,110,1
4745865,106,1
4746149,499,1
4890970,77,1
5109563,20,1
5277945,78,1
5365798,185,5
5969588,48,6
5973450,75,3
6116285,117,3
6187863,42,1
6607943,58,2
6690474,9,1
6777928,73,1
6788699,106,1
6844628,59,2
7217577,162,1
7250442,121,5
7271437,58,1
7412991,177,3
7480606,83,1
7660844,121,1
7685013,92,2
7774932,179,1
7860335,156,7
7909648,81,1
7921199,82,2
8229835,97,4
8316228,101,4
8579309,66,1
8849471,24,1
9145530,84,1
9382123,26,1
9413329,120,2
9776312,208,1
9877724,131,2
9932026,75,2
9954516,40,1
10033504,32,8
10210646,12,1
10797533,18,3
12504540,78,1
12698226,22,2
12703618,21,2
12748459,46,2
12908253,15,2
13269707,98,9
14048266,4,1
117341,3,1
352976,22,1
456467,131,1
625450,52,3
657535,2,1
662710,41,1
683989,46,7
775861,11,3
977353,106,1
1277512,37,0
1282771,18,0
1293397,16,1
1320503,46,7
1392029,15,1
1488296,8,2
1727273,34,1
1794470,3,1
2333684,21,7
2482322,22,1
2676347,20,4
2902688,11,1
2938827,5,1
3166883,12,2
3465368,10,1
3480847,13,1
3664389,6,4
3858345,99,2
4096492,86,1
4739546,4,1
7480278,66,2
11433222,285,2
12043574,162,1
4196577,193,2
6189885,95,3
7927341,1718,3
8380031,383,7
10446736,79,1
11310185,351,13
11669589,245,1
12130742,39,1
12161755,110,1
12372120,3554,15
12669094,28,2
13201873,254,1
13216243,394,4
13867834,186,5
13936418,47,1
13969485,132,1
14036945,97,1
14260885,697,7
1703565,372,1
2770491,381,2
3525546,138,1
3567389,240,3
3999647,127,1
4423956,181,1
5011445,70,4
5035760,110,9
5296402,22,1
5838863,49,1
6273069,62,5
6340565,58,1
6413732,99,2
6435747,118,1
6493915,39,1
6500722,36,1
6668807,19,1
6765362,120,1
6820522,27,2
7076246,21,0
7126613,163,3
7156811,25,1
7261493,242,5
7275174,51,1
7362469,26,1
7616224,7,1
7677029,55,1
7726818,14,1
7889469,22,1
7916104,35,1
7964825,71,1
8012556,15,1
8203087,14,1
8453149,30,1
8478567,51,4
8996481,50,2
9326857,84,2
9659732,55,1
9717269,77,2
9988574,20,1
10036231,6,1
10121570,12,1
10431738,133,29
10591195,40,1
12383863,6,1
12588385,42,2
12686160,18,0
13259266,25,3
13332551,51,4
13372149,45,3
13431938,18,1
13770690,40,1
14042351,25,5
14085724,196,11
14283303,0,1
384028,41,1
856468,5,1
1131518,37,5
1225790,19,1
1518918,29,1
2251495,24,1
2382837,45,1
2447570,21,1
2532794,32,1
2695310,13,1
